,edad,genero,ingresos,altura,ciudad,niv_edu,hijos
24146,22.0,F,31964.0,1.86,Los Angeles,PhD,2
24147,34.0,F,58912.0,1.57,Chicago,,4
24148,11.0,M,48306.0,1.97,Chicago,,1
24149,88.0,F,54556.0,1.84,Chicago,Bachelor,4
24150,88.0,M,73042.0,1.64,New York,PhD,3
24151,42.0,M,37696.0,1.57,Houston,Bachelor,3
24152,24.0,M,84817.0,1.67,Los Angeles,Master,5
24153,69.0,M,73124.0,1.7,Houston,,4
24154,98.0,F,23382.0,1.9,Chicago,Bachelor,0
24155,,,,1.69,,no education,1
24156,93.0,M,82506.0,1.54,Chicago,PhD,2
24157,62.0,M,47996.0,1.61,Houston,,0
24158,23.0,F,21648.0,1.52,Chicago,,2
24159,44.0,M,38731.0,1.98,Phoenix,Master,4
24160,50.0,M,34617.0,1.8,Los Angeles,Bachelor,2
24161,57.0,,,1.85,,pHd,1
24162,74.0,F,32152.0,1.99,Chicago,,5
24163,22.0,M,60187.0,1.79,Los Angeles,,0
24164,52.0,F,97094.0,1.97,New York,PhD,2
24165,76.0,M,63292.0,1.97,Los Angeles,Bachelor,5
24166,29.0,M,90591.0,1.7,Los Angeles,,2
24167,89.0,M,53824.0,1.69,Los Angeles,,5
24168,29.0,M,94743.0,1.51,Los Angeles,Master,1
24169,44.0,F,73672.0,1.94,Los Angeles,,1
24170,68.0,M,87339.0,1.97,Houston,PhD,5
24171,78.0,M,62975.0,1.6,Houston,Master,3
24172,88.0,F,20134.0,1.96,Phoenix,Bachelor,5
24173,48.0,F,85679.0,1.86,Los Angeles,,0
24174,14.0,F,87507.0,1.98,Los Angeles,,4
24175,29.0,F,82367.0,1.54,Los Angeles,Master,1
24176,65.0,F,83598.0,1.87,Chicago,Master,2
24177,14.0,F,50153.0,1.9,Houston,,3
24178,72.0,M,64513.0,1.59,Los Angeles,Bachelor,2
24179,91.0,M,36792.0,1.88,New York,PhD,3
24180,57.0,,,1.99,,no education,2
24181,48.0,M,24602.0,1.8,Chicago,PhD,3
24182,47.0,F,71431.0,1.87,Houston,,4
24183,4.0,M,24226.0,1.84,Chicago,,2
24184,83.0,F,73907.0,1.7,New York,PhD,4
24185,63.0,F,71012.0,1.75,Houston,Bachelor,1
24186,67.0,M,41050.0,1.84,Los Angeles,Bachelor,1
24187,34.0,M,48864.0,1.76,Los Angeles,Bachelor,5
24188,50.0,F,77225.0,1.99,Los Angeles,Bachelor,0
24189,72.0,F,56587.0,1.81,Houston,Bachelor,5
24190,42.0,F,30831.0,1.55,Los Angeles,PhD,4
24191,57.0,,,1.93,,no education,2
24192,79.0,M,47112.0,1.88,New York,PhD,0
24193,42.0,F,53962.0,1.78,Los Angeles,PhD,3
24194,97.0,M,44178.0,1.62,Chicago,Bachelor,2
24195,63.0,F,33296.0,1.53,Houston,PhD,5
24196,99.0,M,98532.0,1.6,Los Angeles,,5
24197,88.0,F,78308.0,1.96,Chicago,Bachelor,1
24198,37.0,M,93698.0,1.7,Phoenix,Master,2
24199,34.0,F,99084.0,1.52,Chicago,PhD,3
24200,29.0,M,51608.0,1.69,Houston,,5
24201,1.0,M,43013.0,1.54,New York,Bachelor,5
24202,25.0,M,48404.0,1.88,Houston,PhD,4
24203,40.0,F,49106.0,1.77,Houston,Bachelor,2
24204,,,,1.79,,no education,2
24205,80.0,F,65130.0,1.51,Houston,Master,5
24206,16.0,F,52107.0,1.96,Los Angeles,PhD,4
24207,87.0,F,28703.0,1.98,Houston,PhD,3
24208,66.0,F,89879.0,1.82,Houston,PhD,2
24209,74.0,M,37221.0,1.92,Phoenix,PhD,4
24210,10.0,F,24920.0,1.84,Los Angeles,PhD,0
24211,15.0,F,42534.0,1.77,Chicago,PhD,5
24212,62.0,M,65034.0,1.94,Los Angeles,Bachelor,4
24213,77.0,M,76017.0,1.53,Los Angeles,Master,3
24214,62.0,F,84760.0,1.79,Chicago,Bachelor,0
24215,,,65972.0,1.98,,pHd,5
24216,7.0,F,46875.0,1.63,New York,Bachelor,0
24217,26.0,F,23525.0,1.56,Phoenix,Bachelor,2
24218,67.0,M,67214.0,1.66,Phoenix,Master,2
24219,91.0,F,38980.0,1.57,New York,Master,1
24220,43.0,F,79387.0,1.87,Los Angeles,PhD,0
24221,75.0,F,74860.0,1.71,Houston,PhD,2
24222,31.0,M,48782.0,1.72,Phoenix,,3
24223,35.0,F,61713.0,1.99,Los Angeles,,5
24224,5.0,F,55595.0,1.97,Los Angeles,Bachelor,4
24225,12.0,F,52682.0,1.53,Phoenix,PhD,4
24226,47.0,M,88594.0,1.94,Houston,Bachelor,1
24227,,,65972.0,1.95,,Bachelors,4
24228,51.0,F,20350.0,1.63,Phoenix,Bachelor,0
24229,40.0,M,80452.0,1.95,Chicago,PhD,5
24230,12.0,F,27717.0,1.96,Phoenix,PhD,3
24231,42.0,F,89520.0,1.75,Chicago,,0
24232,38.0,M,74399.0,1.83,Phoenix,PhD,2
24233,59.0,M,37262.0,1.76,Houston,Bachelor,1
24234,14.0,M,92775.0,1.89,Houston,PhD,5
24235,42.0,M,32252.0,1.7,Los Angeles,Master,4
24236,,,65972.0,1.94,,no education,1
24237,26.0,M,94876.0,1.99,Phoenix,,4
24238,14.0,M,95544.0,1.79,Chicago,Bachelor,5
24239,28.0,M,63063.0,1.74,Houston,PhD,3
24240,94.0,M,93237.0,1.88,Phoenix,Master,4
24241,23.0,M,57327.0,1.61,Houston,Bachelor,1
24242,47.0,M,49847.0,1.85,Los Angeles,Master,5
24243,80.0,M,26286.0,1.53,Phoenix,PhD,2
24244,28.0,F,33968.0,1.95,Chicago,,2
24245,54.0,M,36266.0,1.65,Los Angeles,,4
24246,61.0,F,66216.0,1.76,Houston,PhD,1
24247,94.0,F,80566.0,1.84,Houston,Master,5
24248,68.0,M,72803.0,1.59,Phoenix,Master,2
24249,13.0,F,37386.0,1.84,Los Angeles,PhD,1
24250,31.0,F,20640.0,1.55,Phoenix,Bachelor,1
24251,55.0,M,47344.0,1.89,Los Angeles,Master,1
24252,58.0,F,34165.0,1.62,Phoenix,,3
24253,41.0,F,38878.0,1.72,Houston,PhD,3
24254,6.0,M,91458.0,1.93,Phoenix,Bachelor,5
24255,3.0,M,44118.0,1.77,New York,PhD,5
24256,80.0,F,89235.0,1.56,Los Angeles,Bachelor,4
24257,35.0,F,95678.0,1.61,Houston,Master,0
24258,20.0,M,68196.0,1.53,Phoenix,PhD,0
24259,90.0,F,87178.0,1.89,New York,PhD,2
24260,83.0,F,66947.0,1.69,Phoenix,PhD,5
24261,14.0,M,82620.0,1.78,Houston,Bachelor,5
24262,,,,1.67,,Bachelors,3
24263,99.0,F,72159.0,1.85,New York,,3
24264,12.0,F,84908.0,1.63,Houston,Master,3
24265,5.0,M,97518.0,1.9,New York,,1
24266,100.0,M,53742.0,1.51,New York,Bachelor,1
24267,46.0,M,56547.0,1.79,Los Angeles,,2
24268,23.0,M,86023.0,1.9,Houston,PhD,1
24269,59.0,M,94888.0,1.87,New York,Bachelor,4
24270,50.0,M,58460.0,1.52,Los Angeles,PhD,0
24271,79.0,F,50817.0,1.69,Phoenix,PhD,4
24272,57.0,,,1.8,,no education,3
24273,16.0,F,52492.0,1.83,Phoenix,Bachelor,0
24274,90.0,F,45900.0,1.66,New York,Bachelor,0
24275,76.0,M,78461.0,1.99,Chicago,Bachelor,2
24276,68.0,F,67996.0,1.8,Los Angeles,Bachelor,2
24277,61.0,M,66399.0,1.6,Phoenix,Bachelor,1
24278,72.0,F,24601.0,1.52,Chicago,Master,2
24279,8.0,M,65341.0,1.77,Chicago,,3
24280,78.0,F,83909.0,1.79,Phoenix,Bachelor,3
24281,94.0,M,29895.0,1.68,Chicago,Master,4
24282,57.0,,65972.0,2.0,,Bachelors,3
24283,97.0,F,93802.0,1.5,New York,PhD,5
24284,62.0,F,69878.0,1.73,Los Angeles,Bachelor,5
24285,1.0,F,56585.0,1.7,Los Angeles,Master,5
24286,57.0,,,1.92,,no education,1
24287,47.0,F,47848.0,1.74,New York,PhD,2
24288,17.0,F,54329.0,1.8,New York,PhD,1
24289,31.0,M,59216.0,1.59,Chicago,PhD,4
24290,66.0,F,51100.0,1.71,New York,Master,4
24291,68.0,F,25490.0,1.98,New York,,1
24292,72.0,M,47891.0,1.65,Phoenix,Master,2
24293,99.0,F,92616.0,1.57,Phoenix,Bachelor,3
24294,,,65972.0,1.82,,pHd,4
24295,52.0,F,98245.0,1.86,Houston,PhD,0
24296,21.0,M,82628.0,1.94,Chicago,PhD,2
24297,18.0,F,81584.0,1.59,Houston,,1
24298,43.0,F,29295.0,1.95,Houston,PhD,4
24299,72.0,M,32865.0,1.51,Phoenix,Bachelor,0
24300,100.0,M,41280.0,1.57,Los Angeles,Bachelor,1
24301,55.0,F,40102.0,2.0,Los Angeles,,0
24302,54.0,M,60353.0,1.79,New York,Master,1
24303,8.0,F,74599.0,1.54,Chicago,Bachelor,4
24304,42.0,F,91929.0,1.61,Phoenix,,3
24305,,,,1.83,,pHd,1
24306,75.0,F,27371.0,1.51,New York,,5
24307,,,,1.66,,mastre,2
24308,54.0,M,88988.0,1.87,New York,Master,2
24309,97.0,M,20747.0,1.57,Houston,Master,0
24310,58.0,M,92001.0,1.61,New York,PhD,1
24311,69.0,M,61419.0,1.69,Houston,PhD,5
24312,57.0,F,93439.0,1.96,Chicago,Bachelor,0
24313,57.0,,,1.84,,no education,4
24314,39.0,M,38484.0,1.78,Los Angeles,Bachelor,0
24315,22.0,M,30127.0,1.51,Chicago,PhD,5
24316,18.0,F,54852.0,1.98,Chicago,,4
24317,64.0,M,59749.0,1.63,Los Angeles,,1
24318,91.0,F,24481.0,1.8,Phoenix,,5
24319,57.0,,65972.0,1.71,,mastre,1
24320,66.0,M,56293.0,1.67,Chicago,Master,2
24321,44.0,F,84966.0,1.83,New York,Master,4
24322,95.0,F,80992.0,1.54,Los Angeles,Master,3
24323,86.0,F,51215.0,1.73,Phoenix,Bachelor,1
24324,36.0,M,38202.0,1.99,Chicago,Master,0
24325,70.0,M,83613.0,1.76,Phoenix,Bachelor,3
24326,81.0,F,39307.0,1.59,New York,PhD,1
24327,44.0,M,24497.0,1.92,Houston,PhD,1
24328,94.0,F,42074.0,1.86,New York,PhD,3
24329,76.0,M,22561.0,1.62,Los Angeles,PhD,0
24330,55.0,M,77962.0,1.82,New York,Master,2
24331,47.0,M,31524.0,1.88,New York,Bachelor,5
24332,41.0,M,27405.0,1.76,Houston,Master,3
24333,,,65972.0,1.8,,Bachelors,5
24334,79.0,M,85562.0,1.79,Houston,PhD,4
24335,37.0,F,31173.0,1.97,Phoenix,PhD,5
24336,23.0,M,60568.0,1.86,Phoenix,,3
24337,65.0,F,39699.0,1.78,Chicago,Master,3
24338,17.0,M,40359.0,1.71,Houston,Master,1
24339,39.0,F,56747.0,1.98,Houston,,0
24340,79.0,F,68373.0,1.85,Houston,Bachelor,0
24341,,,65972.0,1.91,,Bachelors,4
24342,11.0,M,76340.0,1.69,Los Angeles,PhD,5
24343,89.0,M,82451.0,1.91,New York,Bachelor,5
24344,55.0,M,73227.0,1.8,New York,,3
24345,43.0,F,41987.0,1.74,Los Angeles,,2
24346,4.0,M,47962.0,1.63,Chicago,Master,3
24347,18.0,M,34955.0,1.9,New York,Bachelor,3
24348,,,,1.96,,mastre,4
24349,6.0,M,90051.0,1.86,Los Angeles,Master,4
24350,6.0,M,80653.0,1.85,Chicago,Bachelor,1
24351,20.0,M,87478.0,1.78,Chicago,PhD,2
24352,40.0,F,69118.0,1.94,Houston,,0
24353,48.0,F,25834.0,1.55,Los Angeles,PhD,5
24354,82.0,M,68383.0,1.73,Houston,Master,2
24355,30.0,F,60396.0,1.89,Houston,Master,2
24356,76.0,F,34439.0,1.8,Phoenix,Bachelor,3
24357,83.0,F,36701.0,1.53,Los Angeles,,3
24358,30.0,M,35650.0,1.58,Chicago,PhD,2
24359,10.0,F,78640.0,1.54,Phoenix,PhD,3
24360,31.0,M,56116.0,1.87,Houston,Master,3
24361,17.0,F,41583.0,1.75,New York,,1
24362,83.0,F,65863.0,1.76,New York,Master,1
24363,15.0,M,28614.0,1.59,Houston,,3
24364,42.0,F,61249.0,1.62,Los Angeles,Master,2
24365,41.0,M,58978.0,1.51,New York,PhD,5
24366,9.0,F,91335.0,1.54,Phoenix,,1
24367,27.0,M,72556.0,1.68,Chicago,Master,0
24368,1.0,F,81617.0,1.99,Los Angeles,PhD,4
24369,42.0,M,25844.0,1.8,Chicago,Master,0
24370,44.0,M,38773.0,1.89,Houston,Bachelor,3
24371,62.0,F,60462.0,1.96,Houston,Bachelor,1
24372,5.0,F,73487.0,1.59,Los Angeles,Bachelor,5
24373,57.0,,65972.0,1.65,,Bachelors,4
24374,27.0,F,35139.0,1.95,New York,Master,5
24375,82.0,F,47350.0,1.53,Chicago,Master,2
24376,82.0,F,90960.0,1.98,Chicago,,3
24377,55.0,M,68440.0,1.81,Chicago,Master,0
24378,72.0,M,82640.0,1.69,New York,,1
24379,95.0,M,67389.0,1.83,Phoenix,PhD,4
24380,24.0,M,44645.0,1.62,Los Angeles,PhD,2
24381,88.0,F,37139.0,1.86,Los Angeles,PhD,3
24382,13.0,F,78469.0,1.95,Houston,Master,5
24383,37.0,M,77110.0,1.81,Phoenix,PhD,5
24384,39.0,M,92839.0,1.77,New York,,3
24385,37.0,F,80511.0,1.58,Houston,PhD,1
24386,67.0,F,60635.0,1.65,Phoenix,PhD,1
24387,68.0,F,84743.0,1.69,New York,,4
24388,79.0,F,71809.0,1.72,New York,,1
24389,50.0,F,59654.0,1.81,Chicago,PhD,1
24390,50.0,F,44663.0,1.69,Phoenix,,1
24391,76.0,M,91438.0,1.94,New York,Bachelor,0
24392,80.0,M,27924.0,1.54,Los Angeles,PhD,5
24393,92.0,F,53549.0,1.95,Houston,Master,4
24394,63.0,M,89660.0,1.96,Houston,,4
24395,19.0,F,85176.0,1.76,Chicago,Master,1
24396,64.0,M,68866.0,1.67,New York,Master,5
24397,89.0,F,39831.0,1.75,Los Angeles,PhD,0
24398,29.0,M,49791.0,1.92,Chicago,PhD,5
24399,57.0,,,1.68,,no education,2
24400,58.0,M,45505.0,1.73,Houston,Bachelor,4
24401,82.0,F,66825.0,1.87,Houston,,1
24402,,,,1.87,,mastre,4
24403,93.0,M,37170.0,1.93,Los Angeles,,2
24404,38.0,F,32470.0,1.76,New York,PhD,0
24405,83.0,F,33869.0,1.8,Chicago,,1
24406,53.0,M,47452.0,1.85,Chicago,PhD,4
24407,,,,1.67,,mastre,4
24408,96.0,M,38520.0,1.69,Phoenix,Master,0
24409,1.0,F,53774.0,1.58,New York,PhD,4
24410,17.0,F,48129.0,1.84,Phoenix,,0
24411,,,,1.85,,mastre,5
24412,66.0,M,93851.0,1.88,Chicago,Master,1
24413,95.0,F,47662.0,1.85,Houston,,5
24414,91.0,M,44511.0,1.69,Phoenix,,3
24415,22.0,M,74435.0,1.7,Chicago,PhD,2
24416,48.0,F,72332.0,1.52,Houston,Master,3
24417,37.0,F,97786.0,1.61,Phoenix,Bachelor,0
24418,27.0,M,55704.0,1.63,Phoenix,Bachelor,1
24419,9.0,F,76912.0,1.96,New York,Master,1
24420,68.0,M,21851.0,1.63,New York,,4
24421,28.0,F,85769.0,1.9,Phoenix,,2
24422,23.0,M,94903.0,1.69,Houston,PhD,3
24423,91.0,F,74396.0,1.53,Phoenix,Bachelor,5
24424,70.0,M,25392.0,1.6,Houston,PhD,5
24425,14.0,M,73413.0,1.85,Houston,Bachelor,1
24426,95.0,M,48773.0,1.59,Chicago,Bachelor,0
24427,18.0,F,90784.0,1.86,Houston,Master,3
24428,57.0,,,1.91,,mastre,3
24429,9.0,M,61082.0,1.79,New York,PhD,4
24430,17.0,M,84630.0,1.94,New York,,2
24431,26.0,M,37101.0,1.52,Houston,,2
24432,,,,1.93,,mastre,4
24433,19.0,F,39158.0,1.76,Los Angeles,PhD,1
24434,57.0,,65972.0,1.68,,Bachelors,5
24435,1.0,F,55711.0,1.75,Houston,PhD,5
24436,81.0,F,87190.0,1.88,Phoenix,PhD,5
24437,40.0,F,54458.0,1.65,Houston,Master,0
24438,80.0,M,60769.0,1.62,Phoenix,PhD,0
24439,12.0,F,74365.0,1.5,New York,,1
24440,8.0,M,54516.0,1.72,New York,Bachelor,0
24441,49.0,F,55417.0,1.58,New York,,1
24442,95.0,M,56855.0,1.69,Houston,Bachelor,2
24443,,,,1.7,,Bachelors,5
24444,12.0,M,88581.0,1.71,Phoenix,PhD,3
24445,67.0,F,40062.0,1.74,Chicago,PhD,4
24446,32.0,M,48870.0,1.7,Phoenix,Master,4
24447,57.0,,65972.0,1.63,,pHd,5
24448,34.0,M,41725.0,1.91,Chicago,,3
24449,63.0,F,22501.0,1.56,Chicago,PhD,2
24450,21.0,M,49026.0,1.81,Houston,Bachelor,5
24451,27.0,M,64998.0,1.83,Houston,Bachelor,3
24452,92.0,F,80102.0,1.82,New York,PhD,4
24453,71.0,F,24300.0,1.84,Houston,Master,0
24454,60.0,F,88212.0,1.79,Chicago,Master,0
24455,57.0,,,1.57,,Bachelors,4
24456,57.0,,,1.76,,Bachelors,2
24457,69.0,F,61159.0,1.93,Los Angeles,,2
24458,22.0,M,22546.0,1.71,Phoenix,PhD,4
24459,99.0,M,54839.0,1.58,Phoenix,Master,0
24460,61.0,F,75958.0,1.92,Phoenix,PhD,2
24461,52.0,F,70438.0,1.69,Chicago,,4
24462,57.0,,,1.91,,Bachelors,2
24463,91.0,M,92995.0,1.83,Phoenix,PhD,4
24464,57.0,,65972.0,1.64,,Bachelors,3
24465,86.0,F,40486.0,1.99,Houston,Master,5
24466,59.0,F,46428.0,1.91,Phoenix,PhD,1
24467,23.0,F,98262.0,1.82,New York,Master,0
24468,24.0,F,35040.0,1.56,New York,Master,2
24469,,,65972.0,1.9,,no education,5
24470,62.0,M,75941.0,1.64,Phoenix,PhD,4
24471,60.0,F,33299.0,1.69,Los Angeles,Master,1
24472,42.0,F,69496.0,1.9,New York,Bachelor,1
24473,34.0,M,23444.0,1.67,Chicago,Master,5
24474,,,65972.0,1.87,,mastre,3
24475,47.0,M,21581.0,1.61,Chicago,Bachelor,3
24476,72.0,M,88572.0,1.75,Phoenix,Bachelor,1
24477,81.0,M,55887.0,1.63,Chicago,PhD,1
24478,35.0,M,95029.0,1.9,New York,Master,5
24479,62.0,M,95641.0,1.53,Houston,Master,4
24480,18.0,F,76536.0,1.78,New York,,0
24481,57.0,,65972.0,1.74,,mastre,4
24482,20.0,M,33863.0,1.6,New York,Bachelor,5
24483,74.0,M,76272.0,1.85,Chicago,Master,4
24484,5.0,M,54621.0,1.95,Houston,,5
24485,57.0,,65972.0,1.62,,Bachelors,4
24486,19.0,F,25628.0,1.61,Phoenix,,2
24487,80.0,M,21893.0,1.91,Houston,Master,1
24488,12.0,F,54511.0,1.93,Phoenix,PhD,5
24489,66.0,M,51753.0,1.59,Los Angeles,PhD,2
24490,100.0,F,89188.0,1.98,New York,Bachelor,2
24491,86.0,M,79726.0,1.67,Los Angeles,PhD,2
24492,95.0,M,35607.0,1.88,Houston,Bachelor,0
24493,59.0,F,83513.0,1.95,Los Angeles,Master,4
24494,49.0,M,92714.0,1.6,Houston,,3
24495,85.0,F,46543.0,1.62,Los Angeles,Master,5
24496,71.0,F,89573.0,1.53,New York,PhD,1
24497,31.0,F,66511.0,1.69,New York,PhD,2
24498,94.0,M,43372.0,1.89,Houston,Master,5
24499,14.0,F,41977.0,1.61,Chicago,,2
24500,51.0,F,28073.0,1.63,Chicago,Master,2
24501,7.0,F,61099.0,1.93,Houston,,1
24502,71.0,F,33713.0,1.51,Chicago,Bachelor,4
24503,24.0,F,44482.0,1.5,New York,,4
24504,92.0,F,53910.0,1.74,Houston,Bachelor,0
24505,57.0,M,55119.0,1.54,Houston,PhD,3
24506,16.0,M,70019.0,1.84,Chicago,,4
24507,83.0,F,81470.0,1.54,Chicago,Master,2
24508,61.0,M,51696.0,1.99,Houston,PhD,0
24509,23.0,F,21472.0,1.91,Phoenix,Master,1
24510,9.0,M,81295.0,1.78,Chicago,Bachelor,0
24511,59.0,F,44435.0,1.67,Phoenix,Bachelor,1
24512,88.0,M,54239.0,1.98,Chicago,Bachelor,5
24513,28.0,F,23867.0,1.88,Chicago,PhD,3
24514,26.0,F,30566.0,1.86,Phoenix,,0
24515,57.0,M,41718.0,1.77,Phoenix,Master,0
24516,92.0,M,75777.0,1.91,New York,Master,4
24517,94.0,F,38717.0,1.82,New York,Bachelor,3
24518,28.0,M,70737.0,1.77,New York,Master,4
24519,73.0,M,76530.0,1.59,Chicago,Master,5
24520,84.0,F,47953.0,1.64,Los Angeles,Bachelor,0
24521,75.0,F,83315.0,1.73,Phoenix,Bachelor,5
24522,57.0,,,1.75,,mastre,5
24523,4.0,F,87195.0,1.58,Phoenix,PhD,3
24524,42.0,F,41352.0,1.93,Chicago,,4
24525,24.0,M,44194.0,1.65,Houston,Master,2
24526,23.0,F,76444.0,1.62,Los Angeles,PhD,5
24527,20.0,M,63827.0,1.79,Phoenix,,1
24528,74.0,F,28205.0,1.6,New York,PhD,1
24529,73.0,F,63058.0,1.97,Phoenix,,1
24530,79.0,F,78265.0,1.92,Los Angeles,Bachelor,4
24531,28.0,M,64522.0,1.83,Los Angeles,PhD,2
24532,95.0,M,53322.0,1.82,Houston,Master,5
24533,53.0,F,68702.0,1.96,Chicago,Master,2
24534,22.0,M,24504.0,1.57,Houston,PhD,5
24535,13.0,M,50387.0,1.61,Phoenix,PhD,0
24536,94.0,M,22216.0,1.68,Chicago,Bachelor,4
24537,55.0,F,42444.0,1.52,New York,Bachelor,2
24538,42.0,M,72204.0,1.99,Houston,,1
24539,85.0,F,42998.0,1.89,Chicago,Master,3
24540,75.0,M,90682.0,1.65,Houston,,0
24541,10.0,M,78331.0,1.88,New York,Bachelor,5
24542,82.0,F,39972.0,1.57,Houston,PhD,4
24543,57.0,,65972.0,1.62,,no education,1
24544,31.0,F,95313.0,1.64,Houston,Bachelor,4
24545,71.0,F,59019.0,1.92,Los Angeles,,1
24546,71.0,F,24141.0,1.91,Phoenix,Master,2
24547,19.0,M,65782.0,1.79,Houston,,4
24548,31.0,F,96012.0,1.68,Phoenix,PhD,3
24549,22.0,F,57696.0,1.89,Chicago,Master,4
24550,42.0,F,94072.0,1.77,Houston,,5
24551,84.0,M,40149.0,1.73,Houston,Bachelor,0
24552,47.0,M,27602.0,1.83,Los Angeles,Master,0
24553,90.0,F,78695.0,1.85,New York,PhD,1
24554,32.0,F,92951.0,1.52,New York,PhD,1
24555,57.0,,,1.76,,Bachelors,5
24556,70.0,F,68894.0,1.52,New York,PhD,2
24557,27.0,M,73868.0,1.83,New York,Bachelor,2
24558,41.0,F,47134.0,1.77,Los Angeles,Master,5
24559,72.0,F,78623.0,1.63,Phoenix,Master,4
24560,40.0,F,79455.0,1.99,New York,,2
24561,57.0,,65972.0,1.71,,mastre,1
24562,57.0,,,1.91,,Bachelors,3
24563,16.0,M,78535.0,1.79,Chicago,,4
24564,63.0,F,62374.0,1.78,New York,Master,0
24565,93.0,M,58471.0,1.66,New York,PhD,5
24566,83.0,F,90774.0,1.74,New York,,1
24567,60.0,M,71085.0,1.74,Houston,Bachelor,5
24568,95.0,F,36492.0,1.64,New York,Bachelor,0
24569,96.0,M,57420.0,1.64,Chicago,PhD,0
24570,64.0,M,28611.0,1.91,Houston,PhD,5
24571,29.0,M,87483.0,1.75,Chicago,Master,2
24572,21.0,M,57853.0,1.95,New York,,3
24573,51.0,F,27556.0,1.73,Houston,Master,0
24574,38.0,M,76963.0,1.66,Phoenix,Bachelor,2
24575,32.0,F,94429.0,1.68,Phoenix,,4
24576,3.0,F,90291.0,1.55,Phoenix,Bachelor,1
24577,74.0,M,92139.0,1.87,New York,Master,1
24578,43.0,F,38480.0,1.87,New York,PhD,3
24579,34.0,M,82850.0,1.91,Houston,,0
24580,33.0,M,46856.0,1.72,Phoenix,Master,5
24581,74.0,M,49854.0,1.68,New York,,0
24582,100.0,F,99576.0,1.96,Los Angeles,Master,1
24583,64.0,F,59919.0,1.97,New York,PhD,3
24584,57.0,,,1.84,,no education,3
24585,92.0,F,82911.0,1.55,Houston,,5
24586,93.0,M,65268.0,1.52,Houston,Bachelor,3
24587,15.0,M,34309.0,1.78,Los Angeles,Bachelor,0
24588,24.0,F,44660.0,1.57,Houston,Master,4
24589,58.0,F,50743.0,1.94,Los Angeles,PhD,2
24590,78.0,M,89560.0,1.6,Phoenix,PhD,2
24591,75.0,F,91397.0,1.74,Los Angeles,Master,1
24592,57.0,F,57462.0,1.8,Chicago,,2
24593,1.0,M,55447.0,1.63,Los Angeles,Bachelor,3
24594,24.0,F,46479.0,1.86,Chicago,Master,0
24595,74.0,M,78485.0,1.64,Phoenix,Master,4
24596,23.0,M,95238.0,1.92,Houston,Bachelor,1
24597,57.0,M,57049.0,1.67,Phoenix,Bachelor,4
24598,9.0,F,76236.0,1.64,New York,,5
24599,21.0,M,72947.0,1.77,Los Angeles,Master,4
24600,8.0,F,29893.0,1.96,Los Angeles,,3
24601,43.0,F,30970.0,1.91,Chicago,PhD,2
24602,32.0,M,29559.0,1.98,Los Angeles,PhD,5
24603,,,65972.0,1.79,,mastre,3
24604,,,65972.0,1.96,,mastre,2
24605,60.0,M,80812.0,1.68,Houston,PhD,1
24606,98.0,M,21402.0,1.81,Chicago,Master,5
24607,68.0,F,35744.0,1.76,Phoenix,,1
24608,64.0,M,53051.0,1.52,Chicago,PhD,2
24609,93.0,M,84726.0,1.99,New York,Master,5
24610,15.0,M,83062.0,1.65,Houston,,1
24611,57.0,,,1.6,,Bachelors,4
24612,63.0,M,99204.0,1.94,Phoenix,Master,3
24613,91.0,M,61608.0,1.51,Phoenix,PhD,0
24614,42.0,M,90580.0,1.66,Houston,Master,5
24615,18.0,M,65183.0,1.92,Houston,PhD,4
24616,75.0,F,81744.0,1.79,Houston,Master,1
24617,,,,1.76,,pHd,2
24618,67.0,M,48207.0,1.84,Houston,Bachelor,5
24619,32.0,M,21036.0,1.91,Phoenix,Master,5
24620,17.0,F,77544.0,1.71,Chicago,Bachelor,3
24621,20.0,M,39256.0,1.66,Chicago,PhD,0
24622,4.0,M,97862.0,1.82,Los Angeles,,4
24623,87.0,F,97898.0,1.55,Houston,Bachelor,5
24624,97.0,F,84017.0,1.76,Phoenix,Bachelor,4
24625,13.0,F,81402.0,1.72,Phoenix,Master,2
24626,18.0,M,53795.0,1.99,New York,Bachelor,4
24627,47.0,M,82533.0,1.52,Phoenix,Master,0
24628,,,65972.0,1.67,,Bachelors,2
24629,94.0,M,66810.0,1.92,Chicago,Bachelor,2
24630,93.0,F,99558.0,1.59,Los Angeles,PhD,3
24631,7.0,F,43385.0,1.75,Phoenix,PhD,1
24632,71.0,M,31577.0,1.72,Los Angeles,Master,4
24633,25.0,M,87371.0,1.81,Phoenix,,3
24634,23.0,M,52471.0,1.96,Phoenix,PhD,4
24635,5.0,F,95935.0,1.52,Chicago,PhD,5
24636,6.0,M,83959.0,1.82,Los Angeles,,3
24637,34.0,F,89129.0,1.82,Phoenix,,2
24638,57.0,,,1.55,,Bachelors,2
24639,71.0,F,78108.0,1.65,Chicago,Bachelor,0
24640,63.0,M,97309.0,1.69,Houston,PhD,1
24641,78.0,M,45055.0,1.73,Los Angeles,Bachelor,3
24642,88.0,F,53988.0,1.61,Houston,Master,2
24643,60.0,F,57067.0,1.5,Chicago,,5
24644,67.0,M,78345.0,1.58,Los Angeles,,3
24645,65.0,M,73961.0,1.6,New York,Bachelor,2
24646,65.0,M,64162.0,1.72,Phoenix,Master,1
24647,73.0,F,67016.0,1.64,Houston,Bachelor,0
24648,57.0,F,34370.0,1.9,Houston,Master,3
